host_job_create_tstamp ,host_job_serialize_time ,func_data_size_bytes ,func_module_size_bytes ,host_func_upload_time ,host_data_upload_time ,host_job_created_time ,host_status_done_tstamp ,host_status_query_count ,worker_start_tstamp ,host_submit_tstamp ,worker_cold_start ,worker_peak_memory_start ,worker_func_start_tstamp ,worker_func_end_tstamp ,worker_func_exec_time ,func_result_size ,worker_result_upload_time ,worker_peak_memory_end ,worker_end_tstamp  ,worker_exec_time ,host_result_done_tstamp ,host_result_query_count,hostname
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.9931955,1,1700642963.5252185,1700642956.7216916,True              ,65679360.0,1700642963.6541383,1700642968.6577868,5.00364852,5.0,0.0,66883584.0,1700642968.660991,5.13577247,1700642969.7143486,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3592083,1,1700642960.9586427,1700642956.723452,True              ,65789952.0,1700642961.00713,1700642966.012182,5.00505185,5.0,0.0,66822144.0,1700642966.0151756,5.05653286,1700642967.6227143,0,14
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3443708,1,1700642961.7545702,1700642956.7240314,True              ,65810432.0,1700642961.888723,1700642966.8904648,5.00174212,5.0,0.0,66924544.0,1700642966.8936784,5.13910818,1700642967.622969,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.131775,1,1700642962.7570045,1700642956.725099,True              ,65716224.0,1700642962.8639858,1700642967.8659008,5.00191498,5.0,0.0,66822144.0,1700642967.8690856,5.11208129,1700642968.6812904,0,5
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.1604776,1,1700642962.0964017,1700642956.7258985,True              ,65720320.0,1700642962.1707296,1700642967.1735833,5.00285363,5.0,0.0,66826240.0,1700642967.1767418,5.08034015,1700642968.6792698,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.152604,1,1700642961.7315128,1700642956.7263107,True              ,65810432.0,1700642961.8965678,1700642966.9015863,5.00501847,5.0,0.0,66924544.0,1700642966.9045532,5.17304039,1700642968.682139,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.998066,1,1700642962.8975444,1700642956.726683,True              ,65683456.0,1700642962.986953,1700642967.989786,5.00283313,5.0,0.0,66887680.0,1700642967.9932852,5.0957408,1700642969.7140222,0,18
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.339687,1,1700642961.4766843,1700642956.7275958,True              ,65736704.0,1700642961.595466,1700642966.597588,5.00212216,5.0,0.0,66736128.0,1700642966.60065,5.12396574,1700642967.6259048,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.8937423,1,1700642963.9139974,1700642956.7284408,True              ,65810432.0,1700642963.9999,1700642969.0034735,5.00357366,5.0,0.0,66924544.0,1700642969.0065165,5.09251904,1700642970.0074432,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3507085,1,1700642961.5800393,1700642956.7288148,True              ,65609728.0,1700642961.6506276,1700642966.6556785,5.0050509,5.0,0.0,66789376.0,1700642966.6589,5.07886076,1700642967.6262808,0,0
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.393154,1,1700642961.197579,1700642956.729117,True              ,65732608.0,1700642961.301016,1700642966.3052666,5.00425076,5.0,0.0,66695168.0,1700642966.3080168,5.11043787,1700642967.6239226,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.1491702,1,1700642962.74802,1700642956.729741,True              ,65814528.0,1700642962.8433363,1700642967.847529,5.00419259,5.0,0.0,66924544.0,1700642967.850427,5.10240698,1700642968.6869433,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.361213,1,1700642961.3130634,1700642956.7308545,True              ,65814528.0,1700642961.3641715,1700642966.3667831,5.0026114,5.0,0.0,66924544.0,1700642966.3698175,5.05675411,1700642967.6254249,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3624957,1,1700642960.909854,1700642956.7319329,True              ,65789952.0,1700642961.0278237,1700642966.028474,5.00065017,5.0,0.0,66822144.0,1700642966.0316095,5.1217556,1700642967.6242218,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.377213,1,1700642960.3350012,1700642956.732314,True              ,65609728.0,1700642960.469396,1700642965.4735885,5.00419235,5.0,0.0,66789376.0,1700642965.4765224,5.14152122,1700642967.6255794,0,13
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.380494,1,1700642960.7496166,1700642956.732699,True              ,65732608.0,1700642960.8416898,1700642965.846743,5.00505328,5.0,0.0,66732032.0,1700642965.849722,5.10010552,1700642967.6251383,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3645642,1,1700642961.2255774,1700642956.7332995,True              ,65814528.0,1700642961.3761823,1700642966.3790731,5.00289083,5.0,0.0,66985984.0,1700642966.3818753,5.15629792,1700642967.6274142,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642970.7892408,1,1700642964.893503,1700642956.7338874,True              ,65798144.0,1700642964.9987426,1700642970.0018976,5.00315499,5.0,0.0,66908160.0,1700642970.0051649,5.11166191,1700642971.0668082,0,5
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642970.7754796,1,1700642965.1108398,1700642956.7344644,True              ,65789952.0,1700642965.4064822,1700642970.411621,5.00513887,5.0,0.0,66822144.0,1700642970.4156048,5.30476499,1700642971.0627563,0,1
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.1547406,1,1700642962.5939834,1700642956.7355614,True              ,65806336.0,1700642962.7023072,1700642967.705902,5.00359464,5.0,0.0,66920448.0,1700642967.70937,5.11538649,1700642968.6932724,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3794568,1,1700642961.2641125,1700642956.7361114,True              ,65806336.0,1700642961.4535885,1700642966.4584746,5.00488615,5.0,0.0,66920448.0,1700642966.4624767,5.19836426,1700642967.6275516,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.9825654,1,1700642963.0172253,1700642956.7365537,True              ,65732608.0,1700642963.161222,1700642968.1663156,5.00509357,5.0,0.0,66691072.0,1700642968.169656,5.15243077,1700642969.7177017,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3665917,1,1700642961.0271046,1700642956.743808,True              ,65732608.0,1700642961.0927944,1700642966.0975866,5.00479221,5.0,0.0,66732032.0,1700642966.10049,5.07338548,1700642967.6279886,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.155589,1,1700642962.3317392,1700642956.746314,True              ,65699840.0,1700642962.4289012,1700642967.4340372,5.00513601,5.0,0.0,66805760.0,1700642967.437652,5.10591292,1700642968.6800988,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.010149,1,1700642962.8846226,1700642956.747248,True              ,65605632.0,1700642962.959111,1700642967.9634683,5.00435734,5.0,0.0,66785280.0,1700642967.9663715,5.08174896,1700642969.7166505,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.1597264,1,1700642963.445922,1700642956.74981,True              ,65613824.0,1700642963.5194602,1700642968.521716,5.00225568,5.0,0.0,66883584.0,1700642968.524897,5.0789752,1700642969.715006,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.182974,1,1700642962.7662632,1700642956.7507844,True              ,65789952.0,1700642962.8353446,1700642967.8372617,5.00191712,5.0,0.0,66797568.0,1700642967.83998,5.07371688,1700642968.68265,0,3
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.372101,1,1700642961.1927357,1700642956.7509634,True              ,65617920.0,1700642961.277014,1700642966.281277,5.00426292,5.0,0.0,66887680.0,1700642966.285012,5.09227633,1700642967.6284227,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.384917,1,1700642960.9594166,1700642956.7514715,True              ,65785856.0,1700642961.0472257,1700642966.0504634,5.00323772,5.0,0.0,66818048.0,1700642966.0537925,5.09437585,1700642967.6282375,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.1772163,1,1700642962.2498674,1700642956.7528346,True              ,65826816.0,1700642962.383239,1700642967.3874743,5.00423551,5.0,0.0,67047424.0,1700642967.3904092,5.14054179,1700642968.6841216,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.8934462,1,1700642963.798033,1700642956.7531588,True              ,65609728.0,1700642963.884627,1700642968.88747,5.0028429,5.0,0.0,66789376.0,1700642968.890289,5.09225607,1700642970.008567,0,7
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0119853,1,1700642963.2358422,1700642956.7535553,True              ,65814528.0,1700642963.3145988,1700642968.319654,5.00505519,5.0,0.0,66924544.0,1700642968.3226254,5.08678317,1700642969.72043,0,14
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.391278,1,1700642961.36416,1700642956.7538896,True              ,65806336.0,1700642961.440407,1700642966.4430828,5.00267577,5.0,0.0,66850816.0,1700642966.4458704,5.08171034,1700642967.6287978,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.901327,1,1700642963.650465,1700642956.7548506,True              ,65830912.0,1700642963.7560449,1700642968.7578878,5.00184298,5.0,0.0,66994176.0,1700642968.7610765,5.11061144,1700642970.0094335,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642971.6092663,1,1700642966.0422132,1700642956.755834,True              ,65720320.0,1700642966.132851,1700642971.1380117,5.00516081,5.0,0.0,66826240.0,1700642971.1423776,5.10016441,1700642972.1101418,0,14
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.894822,1,1700642964.0724602,1700642956.7566326,True              ,65810432.0,1700642964.191356,1700642969.1938996,5.00254369,5.0,0.0,66920448.0,1700642969.1971304,5.12467027,1700642970.015144,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642970.7915618,1,1700642964.5406525,1700642956.761272,True              ,65716224.0,1700642964.7401118,1700642969.7401922,5.00008035,5.0,0.0,66822144.0,1700642969.743194,5.20254159,1700642971.070199,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.2137492,1,1700642962.408959,1700642956.7622466,True              ,65830912.0,1700642962.4763324,1700642967.481399,5.00506663,5.0,0.0,66994176.0,1700642967.484238,5.075279,1700642968.685463,0,8
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.995686,1,1700642963.4414709,1700642956.7653625,True              ,65658880.0,1700642963.5155375,1700642968.5205998,5.00506234,5.0,0.0,66846720.0,1700642968.523474,5.08200312,1700642969.728138,0,5
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.159059,1,1700642962.3350043,1700642956.765869,True              ,65810432.0,1700642962.411041,1700642967.4160926,5.00505161,5.0,0.0,66920448.0,1700642967.4190104,5.08400607,1700642968.6894736,0,14
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9086497,1,1700642964.145907,1700642956.766742,True              ,65720320.0,1700642964.2847862,1700642969.2874796,5.00269341,5.0,0.0,66826240.0,1700642969.2904158,5.14450884,1700642970.0158362,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642970.7820404,1,1700642964.5189545,1700642956.7673438,True              ,65810432.0,1700642964.7464852,1700642969.7515368,5.00505161,5.0,0.0,66981888.0,1700642969.7544053,5.23545074,1700642971.0643356,0,14
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.167971,1,1700642962.4390986,1700642956.7678013,True              ,65810432.0,1700642962.525389,1700642967.5278573,5.00246835,5.0,0.0,66981888.0,1700642967.5307796,5.091681,1700642968.688181,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.1625404,1,1700642962.502822,1700642956.7689736,True              ,65662976.0,1700642962.673123,1700642967.6745136,5.0013907,5.0,0.0,66850816.0,1700642967.677924,5.175102,1700642968.6898613,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0029757,1,1700642963.1720867,1700642956.7694528,True              ,65736704.0,1700642963.2432046,1700642968.245279,5.00207448,5.0,0.0,66736128.0,1700642968.2480829,5.07599616,1700642969.742087,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.1887956,1,1700642962.0135603,1700642956.7708776,True              ,65822720.0,1700642962.153996,1700642967.1589196,5.00492358,5.0,0.0,67043328.0,1700642967.161868,5.14830756,1700642968.6896217,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9044683,1,1700642964.3202546,1700642956.7713635,True              ,65613824.0,1700642964.587966,1700642969.593032,5.00506592,5.0,0.0,66883584.0,1700642969.5960553,5.2758007,1700642970.0126388,0,1
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0007548,1,1700642963.192164,1700642956.772382,True              ,65810432.0,1700642963.3196845,1700642968.3219037,5.0022192,5.0,0.0,66924544.0,1700642968.3250496,5.13288569,1700642969.7843475,0,5
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0077384,1,1700642963.107133,1700642956.7748764,True              ,65810432.0,1700642963.1890152,1700642968.1914735,5.00245833,5.0,0.0,66924544.0,1700642968.194285,5.087152,1700642969.7256272,0,1
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9060483,1,1700642963.662572,1700642956.7756224,True              ,65806336.0,1700642963.7685726,1700642968.7704663,5.00189376,5.0,0.0,66920448.0,1700642968.773632,5.1110599,1700642970.0231175,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3904047,1,1700642961.7289517,1700642956.776543,True              ,65810432.0,1700642961.84265,1700642966.846921,5.00427103,5.0,0.0,66920448.0,1700642966.8501103,5.12115908,1700642967.629203,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642970.79065,1,1700642964.5858178,1700642956.777012,True              ,65802240.0,1700642964.7354937,1700642969.740564,5.00507021,5.0,0.0,66859008.0,1700642969.7437167,5.1578989,1700642971.0680623,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.019024,1,1700642963.1963103,1700642956.7776191,True              ,65826816.0,1700642963.349007,1700642968.3513916,5.0023849,5.0,0.0,66940928.0,1700642968.354139,5.15782881,1700642969.729346,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.1809914,1,1700642962.1506312,1700642956.77853,True              ,65728512.0,1700642962.2524602,1700642967.255067,5.00260687,5.0,0.0,66691072.0,1700642967.2579105,5.1072793,1700642968.6900084,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.8988106,1,1700642964.1809692,1700642956.7797525,True              ,65716224.0,1700642964.2623506,1700642969.2657216,5.003371,5.0,0.0,66822144.0,1700642969.2698996,5.08893037,1700642970.0282946,0,8
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642970.7848475,1,1700642965.1751418,1700642956.7806284,True              ,65818624.0,1700642965.3520007,1700642970.3537102,5.00170946,5.0,0.0,67031040.0,1700642970.3570426,5.18190074,1700642971.0707936,0,13
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9165275,1,1700642963.9502015,1700642956.7816029,True              ,65720320.0,1700642964.061975,1700642969.0657778,5.00380278,5.0,0.0,66826240.0,1700642969.0689766,5.11877513,1700642970.0187724,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.014496,1,1700642962.9150825,1700642956.7819452,True              ,65830912.0,1700642963.0028212,1700642968.0064712,5.00364995,15.0,0.0,67252224.0,1700642968.0098443,5.09476209,1700642969.755636,0,8
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.16713,1,1700642962.747994,1700642956.782608,True              ,65716224.0,1700642962.8132317,1700642967.8175824,5.00435066,15.0,0.0,67010560.0,1700642967.8206666,5.07267261,1700642968.6901448,0,8
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9071352,1,1700642963.6611328,1700642956.7844195,True              ,65662976.0,1700642963.7515526,1700642968.7566154,5.00506282,15.0,0.0,67158016.0,1700642968.7600346,5.09890175,1700642970.020351,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.4149086,1,1700642959.4295835,1700642956.7850983,True              ,65925120.0,1700642959.676693,1700642964.681715,5.00502205,15.0,0.0,67084288.0,1700642964.6849885,5.25540471,1700642966.5315776,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.384098,1,1700642961.6586137,1700642956.78734,True              ,65810432.0,1700642961.7744117,1700642966.7784746,5.00406289,15.0,0.0,67006464.0,1700642966.7815435,5.12293005,1700642967.6295395,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9127443,1,1700642964.302389,1700642956.787657,True              ,65667072.0,1700642964.375397,1700642969.379472,5.00407505,15.0,0.0,67162112.0,1700642969.3823366,5.07994795,1700642970.0258138,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0065427,1,1700642962.9365578,1700642956.7897558,True              ,65740800.0,1700642963.0008912,1700642968.0059433,5.00505209,15.0,0.0,66920448.0,1700642968.0089047,5.07234693,1700642969.7783225,0,13
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0285876,1,1700642962.8020418,1700642956.7911048,True              ,65925120.0,1700642962.8769526,1700642967.878926,5.00197339,15.0,0.0,66973696.0,1700642967.8818774,5.07983565,1700642969.7434914,0,3
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642982.4167943,10,1700642976.667593,1700642956.7917528,True              ,65814528.0,1700642976.7437923,1700642981.7459793,5.00218701,15.0,0.0,66932736.0,1700642981.749535,5.08194208,1700642983.3397274,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.394066,1,1700642961.401122,1700642956.792482,True              ,65740800.0,1700642961.5771198,1700642966.5812695,5.00414991,15.0,0.0,67051520.0,1700642966.5841467,5.18302464,1700642967.6300402,0,18
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9212115,1,1700642963.9451067,1700642956.7930903,True              ,65736704.0,1700642964.113033,1700642969.1180365,5.00500345,15.0,0.0,66899968.0,1700642969.1209085,5.17580175,1700642970.0176086,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0203755,1,1700642963.5117116,1700642956.7934215,True              ,65724416.0,1700642963.6125338,1700642968.6154687,5.00293493,15.0,0.0,67125248.0,1700642968.6183422,5.10663056,1700642969.7845745,0,3
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.203291,1,1700642962.6641488,1700642956.7937624,True              ,65622016.0,1700642962.750731,1700642967.7549186,5.00418758,15.0,0.0,66953216.0,1700642967.7577682,5.09361935,1700642968.6902728,0,7
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.173861,1,1700642962.2356942,1700642956.7940989,True              ,65826816.0,1700642962.31846,1700642967.3235126,5.00505257,15.0,0.0,67039232.0,1700642967.3263805,5.09068632,1700642968.6904166,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.379571,1,1700642960.9903624,1700642956.7947228,True              ,65810432.0,1700642961.0512707,1700642966.0563192,5.00504851,15.0,0.0,67096576.0,1700642966.0593033,5.06894088,1700642967.6308882,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642966.4510636,1,1700642959.854316,1700642956.7950816,True              ,65736704.0,1700642959.911807,1700642964.914451,5.00264382,15.0,0.0,66662400.0,1700642964.9177454,5.06342936,1700642966.5318172,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.1718547,1,1700642961.8321586,1700642956.7955356,True              ,65736704.0,1700642961.9518676,1700642966.9549203,5.00305271,15.0,0.0,67031040.0,1700642966.95794,5.1257813,1700642968.6916037,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.2049468,1,1700642962.6933882,1700642956.7958682,True              ,65667072.0,1700642962.7847118,1700642967.78589,5.00117826,15.0,0.0,66854912.0,1700642967.789009,5.09562087,1700642968.6910207,0,10
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.1851084,1,1700642962.7468474,1700642956.7962694,True              ,65622016.0,1700642962.831941,1700642967.8369937,5.00505304,15.0,0.0,67272704.0,1700642967.8399055,5.09305811,1700642968.691146,0,0
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.010973,1,1700642963.2896423,1700642956.7966082,True              ,65794048.0,1700642963.414301,1700642968.418471,5.00417018,15.0,0.0,66985984.0,1700642968.4216733,5.13203096,1700642969.8066783,0,2
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9186366,1,1700642964.240777,1700642956.7970288,True              ,65830912.0,1700642964.4210043,1700642969.4233928,5.00238824,15.0,0.0,67186688.0,1700642969.426339,5.18556166,1700642970.0295868,0,0
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.196634,1,1700642962.733789,1700642956.7975128,True              ,65830912.0,1700642962.8264203,1700642967.830466,5.00404572,15.0,0.0,67252224.0,1700642967.8337562,5.09996724,1700642968.6907682,0,13
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642971.608283,1,1700642965.3800597,1700642956.7979436,True              ,65720320.0,1700642965.4811482,1700642970.4859612,5.00481296,15.0,0.0,66760704.0,1700642970.4895742,5.10951447,1700642972.1109986,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0128756,1,1700642963.3713229,1700642956.7983108,True              ,65622016.0,1700642963.456649,1700642968.4594705,5.00282121,15.0,0.0,66891776.0,1700642968.4623764,5.09105349,1700642969.761437,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3742642,1,1700642961.475546,1700642956.7988946,True              ,65925120.0,1700642961.5545998,1700642966.5594792,5.00487947,15.0,0.0,66883584.0,1700642966.5622945,5.08674836,1700642967.6313255,0,11
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642970.7870178,1,1700642964.861038,1700642956.799257,True              ,65826816.0,1700642965.1337795,1700642970.1388338,5.00505424,15.0,0.0,67239936.0,1700642970.141814,5.28077602,1700642971.072062,0,5
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642980.1054385,7,1700642974.156211,1700642956.7996085,True              ,65814528.0,1700642974.2761211,1700642979.28118,5.00505877,15.0,0.0,66928640.0,1700642979.2843742,5.12816334,1700642980.2381172,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642980.1033628,7,1700642973.713307,1700642956.800043,True              ,65925120.0,1700642973.782776,1700642978.78783,5.005054,15.0,0.0,66818048.0,1700642978.791062,5.07775521,1700642980.2428796,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9347968,1,1700642963.7738614,1700642956.8007329,True              ,65814528.0,1700642963.91882,1700642968.9222045,5.00338459,15.0,0.0,67231744.0,1700642968.9251256,5.15126419,1700642970.025022,0,16
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0156417,1,1700642963.1411395,1700642956.8010907,True              ,65609728.0,1700642963.24464,1700642968.246447,5.00180697,15.0,0.0,67170304.0,1700642968.2497647,5.10862494,1700642969.8182008,0,3
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.9370708,1,1700642963.673772,1700642956.801644,True              ,65724416.0,1700642963.7722611,1700642968.774454,5.00219274,15.0,0.0,66957312.0,1700642968.7777932,5.10402131,1700642970.0327358,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642971.6081405,1,1700642965.6090932,1700642956.802286,True              ,65806336.0,1700642965.8345888,1700642970.8377974,5.00320864,15.0,0.0,66797568.0,1700642970.8412125,5.23211932,1700642972.111371,0,19
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.917711,1,1700642963.6118736,1700642956.8034053,True              ,65810432.0,1700642963.7860758,1700642968.7909238,5.004848,15.0,0.0,66981888.0,1700642968.7941148,5.1822412,1700642970.0335042,0,5
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642982.442147,10,1700642976.9950306,1700642956.8039775,True              ,65662976.0,1700642977.0634663,1700642982.0659175,5.00245118,15.0,0.0,66850816.0,1700642982.0694177,5.07438707,1700642983.341571,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.382389,1,1700642961.5993743,1700642956.8045647,True              ,65835008.0,1700642961.6612134,1700642966.665269,5.0040555,15.0,0.0,67256320.0,1700642966.6680348,5.06866026,1700642967.6320632,0,9
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642967.3857827,1,1700642961.4135747,1700642956.805092,True              ,65789952.0,1700642961.4869618,1700642966.4872012,5.00023937,15.0,0.0,66822144.0,1700642966.4903758,5.07680106,1700642967.631582,0,7
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.0224116,1,1700642963.358544,1700642956.8064868,True              ,65830912.0,1700642963.4557066,1700642968.4572697,5.00156307,15.0,0.0,66994176.0,1700642968.460033,5.10148883,1700642969.8706124,0,7
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642980.0997796,7,1700642974.2330682,1700642956.8068607,True              ,65728512.0,1700642974.3098764,1700642979.3149433,5.00506687,15.0,0.0,66727936.0,1700642979.3182108,5.08514261,1700642980.2391813,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.023512,1,1700642963.51268,1700642956.807891,True              ,65826816.0,1700642963.617657,1700642968.6225696,5.00491261,15.0,0.0,66990080.0,1700642968.6258893,5.11320925,1700642969.8387892,0,6
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642980.1017714,7,1700642973.773484,1700642956.8084905,True              ,65826816.0,1700642973.8350832,1700642978.8401449,5.00506163,15.0,0.0,67293184.0,1700642978.8432767,5.06979275,1700642980.248895,0,15
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.032589,1,1700642963.1693475,1700642956.809189,True              ,65810432.0,1700642963.2470796,1700642968.2514696,5.00439,15.0,0.0,66920448.0,1700642968.254409,5.08506155,1700642969.860096,0,1
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642968.2058623,1,1700642962.4451632,1700642956.8104544,True              ,65605632.0,1700642962.504203,1700642967.5070724,5.00286937,15.0,0.0,66785280.0,1700642967.5099337,5.06477046,1700642968.69064,0,12
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642971.61013,1,1700642965.495937,1700642956.8107522,True              ,65736704.0,1700642965.659134,1700642970.6641915,5.00505757,15.0,0.0,66736128.0,1700642970.6674554,5.17151833,1700642972.1180327,0,4
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642969.925714,1,1700642963.8687043,1700642956.8126547,True              ,65822720.0,1700642963.9487047,1700642968.9504662,5.00176144,15.0,0.0,67035136.0,1700642968.9538405,5.08513618,1700642970.0356505,0,17
1700642956.4532125,0.041698,10304,752,0.021398,0,0.065229,1700642973.9606612,3,1700642968.5679271,1700642956.812822,True              ,65830912.0,1700642968.6779237,1700642973.6819966,5.0040729,15.0,0.0,66994176.0,1700642973.6865747,5.11864758,1700642974.219411,0,12
